com.example.kursova.macroobjects.Blackjack@74bb9d83
com.example.kursova.macroobjects.Poker@23d35afb
com.example.kursova.macroobjects.Roulette@6641d24f
Poor { name: name.cl; money: 16000; Win rating: 0; lose rating: 1; X: 120.0; Y: 85.0 }
Poor { name: name; money: 20000; Win rating: 0; lose rating: 0; X: 20.0; Y: 5.0 }
Poor { name: name.cl; money: 16000; Win rating: 0; lose rating: 1; X: 120.0; Y: 80.0 }
Poor { name: name; money: 20000; Win rating: 0; lose rating: 0; X: 20.0; Y: 5.0 }
Poor { name: name.cl; money: 16000; Win rating: 0; lose rating: 1; X: 120.0; Y: 75.0 }
Poor { name: name; money: 20000; Win rating: 0; lose rating: 0; X: 20.0; Y: 5.0 }
Poor { name: name.cl; money: 16000; Win rating: 0; lose rating: 1; X: 120.0; Y: 70.0 }
Poor { name: name; money: 20000; Win rating: 0; lose rating: 0; X: 20.0; Y: 5.0 }
Poor { name: name.cl; money: 16000; Win rating: 0; lose rating: 1; X: 120.0; Y: 65.0 }
Poor { name: name; money: 20000; Win rating: 0; lose rating: 0; X: 20.0; Y: 5.0 }
Poor { name: name.cl; money: 16000; Win rating: 0; lose rating: 1; X: 120.0; Y: 60.0 }
